id.a	id.b	pmid	txt	db
1147	9020	9346485	Ikk-alpha interacts with NIK. This interaction was modeled on a demonstrated interaction between human IKK-alpha and NIK from an unspecified species.	BIND
1147	7186	9244310,11359906,19150425	Affinity Capture-Western; Reconstituted Complex	BioGRID
1147	7186	11359906	-	HPRD
1147	4792	9252186,9346485,9751059,10094049	Biochemical Activity; Reconstituted Complex	BioGRID
1147	4792	9346485	IKK-alpha phosphorylates I-kappa-B-alpha.	BIND
1147	3551	9346241,9346485,10968790,11057907,11585904,11864612,12210728	Affinity Capture-Western; Biochemical Activity; Co-purification; Reconstituted Complex	BioGRID
1147	3551	9346241	-	HPRD
1147	3551	9346485	IKK-alpha interacts with IKK-beta.	BIND
1147	1147	9346485,10755617,11585904	Affinity Capture-Western; Biochemical Activity	BioGRID
1147	1147	9891086	-	HPRD
1147	4793	9346485	Biochemical Activity	BioGRID
1147	4793	9252186	-	HPRD
1147	10477	9409737	Two-hybrid	BioGRID
1147	10477	9409737	-	HPRD
1147	5591	9632806	Biochemical Activity; Reconstituted Complex	BioGRID
1147	5591	9632806	-	HPRD
1147	8518	9751059,10094049	Affinity Capture-Western	BioGRID
1147	8518	9751059	-	HPRD
1147	8518	9751059	IKAP interacts with IKK-alpha. This interaction was modeled on a demonstrated interaction between human IKAP and IKK-alpha from an unspecified species.	BIND
1147	1326	10072079	Affinity Capture-Western; Biochemical Activity	BioGRID
1147	1326	10072079	-	HPRD
1147	6885	10094049,10187861	Affinity Capture-Western	BioGRID
1147	6885	10187861	-	HPRD
1147	4790	10469655	Affinity Capture-Western	BioGRID
1147	4790	10469655	-	HPRD
1147	4296	10713178	Biochemical Activity	BioGRID
1147	4296	10713178	-	HPRD
1147	5610	10848580	Affinity Capture-Western	BioGRID
1147	10758	10962033	Affinity Capture-Western	BioGRID
1147	10758	10962033	-	HPRD
1147	8517	11057907,11864612,11877453	Affinity Capture-Western; Co-purification; Reconstituted Complex	BioGRID
1147	8517	10968790,12133833	-	HPRD
1147	7334	11057907	Biochemical Activity	BioGRID
1147	3654	11096118	Affinity Capture-Western	BioGRID
1147	1499	11527961	Affinity Capture-Western; Reconstituted Complex	BioGRID
1147	1499	11527961	-	HPRD
1147	7128	11594795	Affinity Capture-Western	BioGRID
1147	7128	11594795	-	HPRD
1147	7329	11853669	Biochemical Activity	BioGRID
1147	11140	11864612	Reconstituted Complex	BioGRID
1147	11140	11864612	-	HPRD
1147	11140	11864612	IKK-alpha interacts with Cdc37. This interaction was modeled on a demonstrated interaction between IKK-alpha from an unspecified species and human Cdc37.	BIND
1147	8202	11971985	Affinity Capture-Western; Biochemical Activity; Reconstituted Complex	BioGRID
1147	147945	12093792	Affinity Capture-Western	BioGRID
1147	147945	12093792	-	HPRD
1147	10010	12133833	Affinity Capture-Western	BioGRID
1147	10010	12133833	IKK-alpha interacts with TANK.	BIND
1147	2175	12210728,14499622	Affinity Capture-Western; Two-hybrid	BioGRID
1147	3667	12351658	Affinity Capture-Western	BioGRID
1147	3667	12351658	-	HPRD
1147	5495	14585847	Affinity Capture-Western	BioGRID
1147	26133	14585990	Affinity Capture-Western	BioGRID
1147	7157	11805286	-	HPRD
1147	7132	10755617	-	HPRD
1147	8915	11113112	-	HPRD
1147	3320	11864612	-	HPRD
1147	3576	15494311	The IL-8 promoter interacts with IKK-alpha.	BIND
1147	2309	15084260	IKK-alpha interacts with and phosphorylates FOXO3a. This interaction was modelled on a demonstrated interaction between IKK-alpha from an unknown species and FOXO3a from human.	BIND
1147	2289	14743216	FKBP5 (FKBP51) interacts with CHUK (IKK-alpha).	BIND
1147	7278	14743216	-	HPRD
1147	5588	15802604	PKC-theta interacts with IKK-alpha.	BIND
1147	9612	15494311	IKK-alpha phosphorylates SMRT.	BIND
1147	10627	14743216	-	HPRD
1147	79784	14743216	-	HPRD
1147	4637	14743216	-	HPRD
1147	7170	14743216	-	HPRD
1147	8945	15994554	I-kappa-B-alpha interacts with beta-TrCP.	BIND
1147	9166	15808510	IKK-alpha interacts with EBAG9 promoter.	BIND
1147	4609	15808510	IKK-alpha interacts with c-myc promoter.	BIND
1147	2099	15808510	IKK-alpha interacts with ER-alpha.	BIND
1147	5970	15845455	RELA (p65) interacts with CHUK (I-kappa-B-alpha).	BIND
1149	27141	10837461	Affinity Capture-Western	BioGRID
1149	27141	10837461	-	HPRD
1149	7704	16169070	Two-hybrid	BioGRID
1149	7350	12910269	-	HPRD
1152	140462	16189514	Two-hybrid	BioGRID
1152	387923	16189514	Two-hybrid	BioGRID
1152	1158	9748661	-	HPRD
1153	3276	11850402	Biochemical Activity	BioGRID
1153	3276	11850402	-	HPRD
1153	27316	16189514	Two-hybrid	BioGRID
1153	56925	17353931	Affinity Capture-MS	BioGRID
1154	2057	7796808	Affinity Capture-Western	BioGRID
1154	2057	7796808	-	HPRD
1154	3563	7796808	Affinity Capture-Western	BioGRID
1154	3563	7796808	-	HPRD
1154	3560	10514520	Affinity Capture-Western	BioGRID
1154	3560	10514520	-	HPRD
1154	2690	10585430	Affinity Capture-Western; Reconstituted Complex	BioGRID
1154	8649	10517496	-	HPRD
1155	7277	9265649	-	HPRD
1158	2274	12432079	Reconstituted Complex	BioGRID
1158	2274	12432079	An unspecified isoform of FHL2 (DRAL/FHL-2) interacts with CKM (MM-CK).	BIND
1159	7416	7525559,11602586	-	HPRD
1160	55791	16169070	Two-hybrid	BioGRID
1160	56944	16169070	Two-hybrid	BioGRID
1160	9094	16169070	Two-hybrid	BioGRID
1160	1160	10748055	-	HPRD
1161	56949	10944529	Affinity Capture-Western; Reconstituted Complex	BioGRID
1161	56949	10944529	-	HPRD
1163	6502	11231585,12140288,12813041	Affinity Capture-Western; Reconstituted Complex	BioGRID
1163	6502	11231585,12813041	-	HPRD
1163	1163	7791211	-	HPRD
1164	1164	8211159	Co-crystal Structure	BioGRID
1164	1164	8211159	-	HPRD
1164	1915	16169070	Two-hybrid	BioGRID
1164	9094	16169070	Two-hybrid	BioGRID
1164	81628	16189514	Two-hybrid	BioGRID
1164	9700	15989971	Separase interacts with Cks2.	BIND
1173	3916	7569928	in vitro; Two-hybrid	BioGRID
1173	3916	7569928	-	HPRD
1173	1493	9200449,11583591	Affinity Capture-Western; Co-crystal Structure; Reconstituted Complex; Two-hybrid	BioGRID
1173	1493	9200449,9256472,11583591|9256472	-	HPRD
1173	5045	10593987	Reconstituted Complex	BioGRID
1173	5045	10593987	-	HPRD
1173	85439	11454741	Reconstituted Complex	BioGRID
1173	10332	12621057	Affinity Capture-Western	BioGRID
1173	4063	12621057	Two-hybrid	BioGRID
1173	4063	12621057	-	HPRD
1173	30846	15182197	Reconstituted Complex	BioGRID
1173	30846	15182197	-	HPRD
1173	10320	16189514	Two-hybrid	BioGRID
1173	10900	16189514	Two-hybrid	BioGRID
1173	151871	16189514	Two-hybrid	BioGRID
1173	1856	16189514	Two-hybrid	BioGRID
1173	27156	16189514	Two-hybrid	BioGRID
1173	29079	16189514	Two-hybrid	BioGRID
1173	653121	16189514	Two-hybrid	BioGRID
1173	9513	16189514	Two-hybrid	BioGRID
1173	9779	16189514	Two-hybrid	BioGRID
1173	1641	11591131	-	HPRD
1173	84466	12421765	-	HPRD
1173	3897	15647482	L1CAM interacts with AP-2 mu2 chain. This interaction was modelled on a demonstrated interaction between human L1CAM and AP-2 mu2 chain from an unspecified species.	BIND
1173	1601	11247302	-	HPRD
1173	10618	15916959	TGN38 interacts with Mu2. This interaction was modeled on a demonstrated interaction between TGN38 from unspecified species and rat Mu2.	BIND
1173	10928	10910768	RLIP76 interacts with mu-2.	BIND
1174	8906	9733768	Two-hybrid	BioGRID
1174	8906	9733768	-	HPRD
1174	10890	17353931	Affinity Capture-MS	BioGRID
1174	29927	17353931	Affinity Capture-MS	BioGRID
1174	55096	17353931	Affinity Capture-MS	BioGRID
1174	6566	17353931	Affinity Capture-MS	BioGRID
1174	93436	17353931	Affinity Capture-MS	BioGRID
1174	10053	10535737	-	HPRD
1175	10721	17353931	Affinity Capture-MS	BioGRID
1175	3795	17353931	Affinity Capture-MS	BioGRID
1175	57111	17353931	Affinity Capture-MS	BioGRID
1175	57144	17353931	Affinity Capture-MS	BioGRID
1176	3667	9792713	Reconstituted Complex	BioGRID
1176	3667	9792713	-	HPRD
1176	7781	14657250	-	HPRD
1176	8943	15469849	The delta and sigma-3A subunits of the AP-3 complex interact .	BIND
1176	8120	9118953	-	HPRD
1176	10239	9118953	-	HPRD
1179	3779	11994272	Two-hybrid	BioGRID
1179	3779	11994272	-	HPRD
1180	6667	14657503	p-CLCN1 interacts with Sp1.	BIND
1182	1182	12471024	Affinity Capture-Western	BioGRID
1182	1182	12471024	-	HPRD
1182	5174	12471024	Affinity Capture-Western; Reconstituted Complex	BioGRID
1182	5174	12471024	-	HPRD
1182	57120	12471024	Reconstituted Complex	BioGRID
1182	57120	12471024	-	HPRD
1182	9368	12471024	Reconstituted Complex	BioGRID
1182	9368	12471024	-	HPRD
1184	11060	9169421	-	HPRD
1186	55690	15692563	PACS-1 interacts with CLC-7.	BIND
1191	4036	7768901	Reconstituted Complex	BioGRID
1191	4036	7768901	-	HPRD
1191	7046	8555189	Affinity Capture-Western; Reconstituted Complex; Two-hybrid	BioGRID
1191	7046	8555189	-	HPRD
1191	7046	8555189	ApoJ interacts with TGFBR1.	BIND
1191	7048	8555189	Affinity Capture-Western; Reconstituted Complex; Two-hybrid	BioGRID
1191	7048	8555189	-	HPRD
1191	7048	8555189	ApoJ interacts with TGFBR2.	BIND
1191	2547	10219089	Affinity Capture-Western; Far Western; Two-hybrid	BioGRID
1191	2547	10219089	-	HPRD
1191	2547	12551933	CLU interacts with G22P1 (Ku70).	BIND
1191	1191	12551933	Two-hybrid	BioGRID
1191	1191	12551933	-	HPRD
1191	1191	12551933	CLU interacts with CLU. This interaction was modeled on a demonstrated interaction between human CLU and mouse CLU.	BIND
1191	3952	12824284	Affinity Capture-Western; Reconstituted Complex	BioGRID
1191	3952	12824284	-	HPRD
1191	7436	12824284	Far Western	BioGRID
1191	7436	12824284	-	HPRD
1191	64386	12860995	Affinity Capture-Western	BioGRID
1191	64386	12860995	-	HPRD
1191	3953	12824284	-	HPRD
1191	7804	12824284	-	HPRD
1191	5444	8292612	-	HPRD
1191	5621	15146195	-	HPRD
1191	23059	15480429	CLUAP1 interacts with nCLU.	BIND
1192	10142	12163479	Affinity Capture-Western	BioGRID
1192	10142	12163479	-	HPRD
1192	6399	12681486	Affinity Capture-Western; Two-hybrid	BioGRID
1192	6399	12681486	-	HPRD
1192	27257	14667819	Two-hybrid	BioGRID
1193	6399	12681486	Two-hybrid	BioGRID
1193	6399	12681486	-	HPRD
1195	6426	8798720,12565863	Biochemical Activity	BioGRID
1195	6426	8617202	-	HPRD
1195	9128	11418604	Reconstituted Complex	BioGRID
1195	9128	11418604	-	HPRD
1195	51747	12565863	Biochemical Activity	BioGRID
1195	59286	12705895	Reconstituted Complex	BioGRID
1195	6294	12890497	Two-hybrid	BioGRID
1195	6428	12890497	Two-hybrid	BioGRID
1195	9611	12890497	Two-hybrid	BioGRID
1195	9774	12890497	Two-hybrid	BioGRID
1195	4155	8798720	-	HPRD
1195	9360	8973360	Clk interacts with CARS-Cyp. This interaction is modeled on a demonstrated interaction between Clk and CARS-Cyp from mouse.	BIND
1195	6431	12549978	-	HPRD
1196	59286	12705895	Reconstituted Complex	BioGRID
1196	1198	16189514	Two-hybrid	BioGRID
1196	7532	15324660	-	HPRD
1198	57035	16189514	Two-hybrid	BioGRID
1198	7532	15324660	-	HPRD
1203	3856	17353931	Affinity Capture-MS	BioGRID
1207	10419	9556550,11713266,11756452	Affinity Capture-MS; Affinity Capture-Western; Reconstituted Complex; Two-hybrid	BioGRID
1207	10419	9556550,11756452	-	HPRD
1207	6628	11713266	Affinity Capture-Western	BioGRID
1207	6633	11713266	Affinity Capture-Western	BioGRID
1207	6635	11713266	Affinity Capture-Western	BioGRID
1207	6632	11713266	Affinity Capture-Western; Reconstituted Complex	BioGRID
1207	6634	11713266	Affinity Capture-Western; Reconstituted Complex	BioGRID
1207	79084	11756452	Affinity Capture-MS	BioGRID
1207	3674	15075326	Affinity Capture-Western; Reconstituted Complex	BioGRID
1208	8513	11099794	-	HPRD
1211	9026	11889126	-	HPRD
1211	3092	11889126	-	HPRD
1211	1213	2406259,12426379	-	HPRD
1211	3312	1975516	-	HPRD
1212	9026	1189126|11889126	-	HPRD
1212	3092	1189126	-	HPRD
1212	1213	10360576,12426379	-	HPRD
1213	7414	8276759	Reconstituted Complex	BioGRID
1213	7414	8276759	-	HPRD
1213	8120	9545220	Reconstituted Complex	BioGRID
1213	8301	10436022	Affinity Capture-Western; Reconstituted Complex	BioGRID
1213	3815	10477727	Affinity Capture-Western	BioGRID
1213	3815	10477727	-	HPRD
1213	22905	10567358	Reconstituted Complex	BioGRID
1213	29924	10692452	Affinity Capture-Western	BioGRID
1213	29924	10692452	-	HPRD
1213	10188	11278436	Reconstituted Complex	BioGRID
1213	23062	11301005	Reconstituted Complex	BioGRID
1213	23062	11301005,11387476	-	HPRD
1213	23163	11301005	Reconstituted Complex	BioGRID
1213	23163	11301005	-	HPRD
1213	26088	11301005	Reconstituted Complex	BioGRID
1213	26088	11301005	-	HPRD
1213	10938	11423532	Reconstituted Complex	BioGRID
1213	9146	11532964	Two-hybrid	BioGRID
1213	9146	11532964	-	HPRD
1213	3092	11532990,11604514	Affinity Capture-Western; Reconstituted Complex	BioGRID
1213	3092	11532990	-	HPRD
1213	3092	11517213	HIP1 interacts with Clathrin-HC (Clathrin heavy chain).	BIND
1213	4294	12105200	Affinity Capture-Western	BioGRID
1213	4294	12105200	-	HPRD
1213	26119	12221107	Reconstituted Complex	BioGRID
1213	26119	12221107	-	HPRD
1213	9685	12429846	Reconstituted Complex	BioGRID
1213	9685	12429846	-	HPRD
1213	9829	12732633	Reconstituted Complex	BioGRID
1213	9829	11470803	-	HPRD
1213	51429	12952949	Affinity Capture-MS	BioGRID
1213	51429	11799118,12952949	-	HPRD
1213	10043	14563850	Affinity Capture-Western	BioGRID
1213	10043	14563850	-	HPRD
1213	27131	15133132	Two-hybrid	BioGRID
1213	51566	16169070	Two-hybrid	BioGRID
1213	80007	16169070	Two-hybrid	BioGRID
1213	4163	17353931	Affinity Capture-MS	BioGRID
1213	7030	17353931	Affinity Capture-MS	BioGRID
1213	9641	17353931	Affinity Capture-MS	BioGRID
1213	9026	11889126	-	HPRD
1213	2580	12732633	-	HPRD
1213	2902	10862698	-	HPRD
1213	83988	11964161	-	HPRD
1213	8717	14743216	-	HPRD
1213	1213	12426379	-	HPRD
1213	23118	14743216	-	HPRD
1213	6885	14743216	-	HPRD
1230	6354	8530354	Reconstituted Complex	BioGRID
1230	6354	8530354	-	HPRD
1230	9630	8626727	in vitro; in vivo	BioGRID
1230	9630	8626727	-	HPRD
1230	6355	9115216	in vivo	BioGRID
1230	6355	9115216	-	HPRD
1230	6368	9886417	Reconstituted Complex	BioGRID
1230	6368	9558365,9886417,10660125	-	HPRD
1230	6358	11085751	in vitro; in vivo	BioGRID
1230	6358	11085751	-	HPRD
1230	6352	11116158,11449371	Reconstituted Complex	BioGRID
1230	6352	9289016,11116158,12270118,14637022	-	HPRD
1230	6349	11449371	Reconstituted Complex	BioGRID
1230	6349	11449371	-	HPRD
1230	6360	11470772	in vivo	BioGRID
1230	6360	10910894,11470772	-	HPRD
1230	6348	10202040|10660125	-	HPRD
1230	5355	15474493	PLP2/A4 interacts with CCR1. This interaction was modelled on a demonstrated interaction between human PLP2/A4 and CCR1 from an unspecified species.	BIND
1230	6359	9346309	-	HPRD
1232	6356	8609214,8642344	in vivo; Reconstituted Complex	BioGRID
1232	6356	8609214,8642344,8676064,9712872	-	HPRD
1232	6347	8642344	Reconstituted Complex	BioGRID
1232	6352	8642344,11449371	Reconstituted Complex	BioGRID
1232	6352	8642344,9289016	-	HPRD
1232	6354	8642344	Reconstituted Complex	BioGRID
1232	6354	8642344	-	HPRD
1232	2268	10527858	Affinity Capture-Western	BioGRID
1232	2268	10527858	-	HPRD
1232	3055	10527858	Affinity Capture-Western	BioGRID
1232	3055	10527858	-	HPRD
1232	6358	11085751	in vitro; in vivo	BioGRID
1232	6358	11085751	-	HPRD
1232	6349	11449371	Reconstituted Complex	BioGRID
1232	6349	11449371	-	HPRD
1232	6357	12149192	-	HPRD
1232	6355	9005985	-	HPRD
1232	10344	10488147	-	HPRD
1232	56477	10975800	-	HPRD
1232	6369	12218106	-	HPRD
1232	6359	9346309	-	HPRD
1233	6348	8573157	Reconstituted Complex	BioGRID
1233	6348	8573157	-	HPRD
1233	6352	8573157	Reconstituted Complex	BioGRID
1233	6352	8573157,12270118	-	HPRD
1233	6367	9430724	Reconstituted Complex	BioGRID
1233	6367	9430724,9743322,9933589	-	HPRD
1233	6361	9169480,9430724	-	HPRD
1234	6355	9468473	in vivo	BioGRID
1234	6355	9468473,10477718	-	HPRD
1234	5747	10384144	Affinity Capture-Western	BioGRID
1234	5747	10384144	-	HPRD
1234	6358	11085751	in vitro; in vivo	BioGRID
1234	6358	11085751	-	HPRD
1234	6352	11116158,11449371,14637022	Affinity Capture-Western; Reconstituted Complex	BioGRID
1234	6352	8663314,9289016,11116158,14637022	-	HPRD
1234	3717	11278738	Affinity Capture-Western	BioGRID
1234	3717	11591716	-	HPRD
1234	5296	11350939	Affinity Capture-Western	BioGRID
1234	6774	11350939	Affinity Capture-Western	BioGRID
1234	6777	11350939	Affinity Capture-Western	BioGRID
1234	6349	11449371,11734558	Reconstituted Complex	BioGRID
1234	6349	11449371,11734558	-	HPRD
1234	6360	11470772	in vivo	BioGRID
1234	6360	11470772	-	HPRD
1234	6348	11700073	Reconstituted Complex	BioGRID
1234	6348	11700073	-	HPRD
1234	7852	12429730	Reconstituted Complex	BioGRID
1234	7852	12429730	-	HPRD
1234	6354	10477718	-	HPRD
1234	6347	10477718	-	HPRD
1234	6351	12427015	-	HPRD
1234	6356	11264152	-	HPRD
1234	7294	11859127	-	HPRD
1234	2185	9446638	-	HPRD
1234	6357	10477718	-	HPRD
1234	729230	11350939	-	HPRD
1234	414062	10364178,11734558	-	HPRD
1234	3932	11591716	-	HPRD
1235	6364	9169459	Reconstituted Complex	BioGRID
1235	6364	9169459,9223454,9294137	-	HPRD
1235	1673	11714836	-	HPRD
1235	55894	11714836	-	HPRD
1236	6363	9153236	Reconstituted Complex	BioGRID
1236	6363	9153236	-	HPRD
1236	6366	9507024,9585422	-	HPRD
1237	6361	9521068|12832759	-	HPRD
1237	6346	9211859	-	HPRD
1237	6351	9521068	-	HPRD
1237	6360	10910894	-	HPRD
1238	6352	9405404	Reconstituted Complex	BioGRID
1238	6352	9405404	-	HPRD
1238	6354	9405404	Reconstituted Complex	BioGRID
1238	6354	9364936,9405404	-	HPRD
1238	6355	9405404	Reconstituted Complex	BioGRID
1238	6355	9405404	-	HPRD
1238	6357	9405404	Reconstituted Complex	BioGRID
1238	6357	9405404	-	HPRD
1238	6358	9405404	Reconstituted Complex	BioGRID
1238	6358	9405404	-	HPRD
1238	56477	10781587	-	HPRD
1238	414062	10364178	-	HPRD
1238	6347	9364936,9405404	-	HPRD
1238	6348	9405404	-	HPRD
1238	6351	9405404	-	HPRD
1238	6356	9405404	-	HPRD
1238	6366	10706668	-	HPRD
1238	6370	10706668	-	HPRD
1238	6363	10706668	-	HPRD
1238	10850	10725696,10725697,11821900	-	HPRD
1241	2769	9742207	-	HPRD
1244	5174	10496535	Two-hybrid	BioGRID
1244	5174	10496535,12615054	-	HPRD
1244	79849	12615054	Reconstituted Complex	BioGRID
1244	9368	12615054	Reconstituted Complex	BioGRID
1244	9368	12615054	-	HPRD
1244	5962	12068294	-	HPRD
1258	5961	11641407	-	HPRD
1259	9187	12693957	Affinity Capture-Western	BioGRID
1259	9187	12693957	-	HPRD
1260	9368	14604981	-	HPRD
1260	1260	9512030	-	HPRD
1263	10519	11039900	Affinity Capture-Western	BioGRID
1263	10519	10523297,11039900	-	HPRD
1263	5788	11551930	Affinity Capture-Western	BioGRID
1263	7157	11551930,12242661	Affinity Capture-Western; Biochemical Activity	BioGRID
1263	7157	11551930	-	HPRD
1263	11200	12242661	Affinity Capture-Western; Biochemical Activity	BioGRID
1263	11200	12242661	-	HPRD
1263	9319	16189514	Two-hybrid	BioGRID
1264	4640	2161834	Reconstituted Complex	BioGRID
1264	7168	2161834	Reconstituted Complex	BioGRID
1264	7170	2161834,2455687	-	HPRD
1264	5581	9312127	-	HPRD
1267	7846	11842207	-	HPRD
1268	2770	11168387	Affinity Capture-Western	BioGRID
1268	2770	11168387	-	HPRD
1268	2771	11168387	Affinity Capture-Western	BioGRID
1268	2771	11168387	-	HPRD
1268	2773	11168387	Affinity Capture-Western	BioGRID
1268	2773	11168387	-	HPRD
1268	3061	12690115	-	HPRD
1268	5077	15688035	An unspecified isoform of PAX3 interacts with the CNR1 promoter.	BIND
1268	121504	15688035	HIST4H4 (histone H4) interacts with the CNR1 promoter.	BIND
1268	2769	12095632	-	HPRD
1269	2769	12095632	-	HPRD
1270	3570	1281789,12643274	Affinity Capture-Western; Reconstituted Complex	BioGRID
1270	3570	1281789	-	HPRD
1270	1270	7796798	Co-crystal Structure	BioGRID
1270	1270	7796798	-	HPRD
1270	1271	7810882	Reconstituted Complex	BioGRID
1270	1271	7810882,10812968	-	HPRD
1270	2131	17353931	Affinity Capture-MS	BioGRID
1270	2132	17353931	Affinity Capture-MS	BioGRID
1270	3382	17353931	Affinity Capture-MS	BioGRID
1270	3646	17353931	Affinity Capture-MS	BioGRID
1270	7428	17353931	Affinity Capture-MS	BioGRID
1270	8576	17353931	Affinity Capture-MS	BioGRID
1270	3572	12643274	-	HPRD
1270	3977	12643274	-	HPRD
1271	23529	11285233	Affinity Capture-Western; Co-purification	BioGRID
1271	23529	11285233	-	HPRD
1271	3977	11943154,12707266	Affinity Capture-Western; Reconstituted Complex	BioGRID
