ann.probe	fdf.pCsc	fdf.EscCsc	g.id.num	out.gid	g.sym	g.chr	g.omim	n.ann.tsp	g.name	v.pb.csc	set.a.pb	lv_set.a	nov_set.a	lv_csc_nSetA	g.lv7.ALL	g.lv6.csc.Esc	g.lv5.p.csc	g.lv3.csc	tcnd	cor.mean.csc	cor.mean.p	cor.mean.Esc
201268_at	-0.223022363	1.120787137	3	4830   4831   654364	NME1 /// NME1-NME2 /// NME2	chr17q21.3	156490 /// 156491 /// 256700	24	"non-metastatic cells 1, protein (NM23A) expressed in /// NME1-NME2 readthrough transcript /// non-metastatic cells 2, protein (NM23B) expressed in"	0	1	0	1	0	0	0	0	0	snail	0.239951408	0.27666871	0.388293274
204069_at	0.123401003	0.457008635	1	4211	MEIS1	chr2p14-p13	601739	8	Meis homeobox 1	0	1	0	1	0	0	0	0	0	snail	0.280586708	0.264775766	0.154204821
240990_at	0.328875705	0.021511293	1	5868	RAB5A	chr3p24-p22	179512	4	Cervical cancer oncogene 10 protein (HCC-10)	0	1	0	1	0	0	0	0	0	snail	0.184589292	0.209967214	0.188991502
213030_s_at	-0.073634776	0.795069117	1	5362	PLXNA2	chr1q32.2	601054	6	plexin A2	0	1	0	1	0	0	0	0	0	snail	0.236645914	0.238383795	0.291567258
201983_s_at	0.226066902	1.732357139	1	1956	EGFR	chr7p12	131550 /// 211980	3	"epidermal growth factor receptor (erythroblastic leukemia viral (v-erb-b) oncogene homolog, avian)"	0	1	1	0	0	0	0	0	0	snail	0.249839168	0.22817124	0.233502168
1560300_a_at	-0.190906451	-0.884205746	2	63947   728656	DMRTC1 /// DMRTC1B	chrXq13.1	---	2	DMRT-like family C1 /// DMRT-like family C1B	0	1	0	1	0	0	0	0	0	snail	0.244238073	0.327810609	0.445318243
1553234_at	-0.012572581	-0.999695972	1	170692	ADAMTS18	chr16q23	607512	1	"ADAM metallopeptidase with thrombospondin type 1 motif, 18"	0	1	0	1	0	0	0	0	0	snail	0.231823188	0.280908569	0.399197198
202155_s_at	0.070538232	-0.470614636	1	8021	NUP214	chr9q34.1	114350 /// 601626	9	nucleoporin 214kDa	0	1	0	1	0	0	0	0	0	snail	0.175330131	0.220700283	0.274074522
1568954_s_at	0.226508893	0.957435311	1	29035	C16orf72	chr16p13.2	---	2	chromosome 16 open reading frame 72	0	1	0	1	0	0	0	0	0	snail	0.225599047	0.201871016	0.336012327
206208_at	-0.614109382	-1.663030306	1	762	CA4	chr17q23	114760 /// 600852	8	carbonic anhydrase IV	1	1	1	0	0	0	0	0	1	snail	0.205324188	0.227290535	0.352860968
203940_s_at	0.195603282	-0.124890268	1	22846	VASH1	chr14q24.3	609011	2	vasohibin 1	0	1	0	1	0	0	0	0	0	snail	0.275821394	0.257002103	0.333319987
204597_x_at	0.043073766	-0.798321174	1	6781	STC1	chr8p21-p11.2	601185	3	stanniocalcin 1	0	1	0	1	0	0	0	0	0	snail	0.246780216	0.246263981	0.372489685
227933_at	0.332287395	-1.46033095	1	84894	LINGO1	chr15q24.3	609791	5	leucine rich repeat and Ig domain containing 1	0	1	1	0	0	0	0	0	0	snail	0.264839625	0.261547773	0.275058497
212727_at	-0.329755275	-1.217302756	1	1741	DLG3	chrXq13.1	300189	6	"discs, large homolog 3 (Drosophila)"	0	1	0	1	0	0	0	0	0	snail	0.247267901	0.242082555	0.372273204
224177_s_at	-0.166674374	-0.373921319	1	51260	CXorf26	chrXq13.3	---	3	chromosome X open reading frame 26	0	1	0	1	0	0	0	0	0	snail	0.212648874	0.302022726	0.383435519
201988_s_at	-0.051820108	0.784503459	1	1389	CREBL2	chr12p13	603476	4	cAMP responsive element binding protein-like 2	0	1	0	1	0	0	0	0	0	snail	0.22552874	0.220508447	0.211090245
201484_at	-0.422145708	0.041782477	1	6827	SUPT4H1	chr17q21-q23	603555	4	suppressor of Ty 4 homolog 1 (S. cerevisiae)	0	1	0	1	0	0	0	0	0	snail	0.187982485	0.217387558	0.385695373
204753_s_at	-0.056686742	0.626873427	1	3131	HLF	chr17q22	142385	4	hepatic leukemia factor	0	1	0	1	0	0	0	0	0	snail	0.261484001	0.23990481	0.391554396
204061_at	-0.435400801	-1.485024764	1	5613	PRKX	chrXp22.3	300083	2	"protein kinase, X-linked"	0	1	0	1	0	0	0	0	0	snail	0.2218835	0.226243626	0.446095067
218450_at	0.109167146	1.1603976	1	50865	HEBP1	chr12p13.1	605826	5	heme binding protein 1	0	1	0	1	0	0	0	0	0	snail	0.232992299	0.216723717	0.473555746
221194_s_at	-0.215463196	1.031119908	1	51136	RNFT1	chr17q23.1	---	8	"ring finger protein, transmembrane 1"	0	1	0	1	0	0	0	0	0	snail	0.213999186	0.233748083	0.384541376
206069_s_at	0.179927437	-0.437797099	1	33	ACADL	chr2q34-q35	201460 /// 609576	4	"acyl-Coenzyme A dehydrogenase, long chain"	0	1	0	1	0	0	0	0	0	snail	0.238442747	0.260280698	0.305394296
222876_s_at	0.020944123	0.51457894	1	55803	ADAP2	chr17q11.2	608635	5	ArfGAP with dual PH domains 2	0	1	0	1	0	0	0	0	0	snail	0.258256262	0.267895087	0.385243339
205037_at	-0.242333199	-0.860965356	1	11020	RABL4	chr22q13.1	---	7	"RAB, member of RAS oncogene family-like 4"	0	1	0	1	0	0	0	0	0	snail	0.279553936	0.236636471	0.227744067
226216_at	0.03749348	-0.824597448	1	3643	INSR	chr19p13.3-p13.2	147670 /// 246200 /// 262190 /// 609968 /// 610549	4	insulin receptor	0	1	0	1	0	0	0	0	0	snail	0.24146678	0.215558706	0.399554581
206209_s_at	-0.360436253	-1.297336833	1	762	CA4	chr17q23	114760 /// 600852	8	carbonic anhydrase IV	1	1	1	0	0	0	0	0	1	snail	0.19108977	0.244713216	0.227929606
221620_s_at	-0.201223011	-0.768197496	1	79135	APOO	chrXp22.11	300753	9	apolipoprotein O	0	1	0	1	0	0	0	0	0	snail	0.245205373	0.197815068	0.19858273
222188_at	-0.252164215	-0.947714113	1	51531	C9orf156	chr9q22.33	---	1	chromosome 9 open reading frame 156	0	1	0	1	0	0	0	0	0	snail	0.205201557	0.304681516	0.399582945
205608_s_at	-0.20128477	-0.255672249	1	284	ANGPT1	chr8q22.3-q23	601667	9	angiopoietin 1	0	1	0	1	0	0	0	0	0	snail	0.22873996	0.241907023	0.205238279
222619_at	0.678759089	-1.069610127	1	23528	ZNF281	chr1q32.1	---	1	zinc finger protein 281	0	1	1	0	0	0	0	0	0	snail	0.225463767	0.239177619	0.303050578
202681_at	-0.301228543	0.380055096	1	7375	USP4	chr3p21.3	603486	4	ubiquitin specific peptidase 4 (proto-oncogene)	0	1	0	1	0	0	0	0	0	snail	0.211543473	0.236643777	0.348777434
229392_s_at	-0.229733306	-0.465715768	1	5296	PIK3R2	chr19q13.2-q13.4	603157	15	P85 beta subunit of phosphatidyl-inositol-3-kinase	0	1	0	1	0	0	0	0	0	snail	0.234968015	0.217468907	0.289273075
204023_at	0.151098438	-0.091355004	1	5984	RFC4	chr3q27	102577	8	"replication factor C (activator 1) 4, 37kDa"	0	1	0	1	0	0	0	0	0	snail	0.234313447	0.24690557	0.445176466
1554571_at	-0.068867846	0.165848872	1	54518	APBB1IP	chr10p12.1	609036	2	"amyloid beta (A4) precursor protein-binding, family B, member 1 interacting protein"	0	1	0	1	0	0	0	0	0	snail	0.196945705	0.229534423	0.420219606
209503_s_at	-0.689304758	-0.256011585	1	5705	PSMC5	chr17q23-q25	601681	15	"proteasome (prosome, macropain) 26S subunit, ATPase, 5"	0	1	0	1	0	0	0	0	0	snail	0.24061875	0.207866767	0.394211053
204604_at	0.525786099	-0.433322798	1	5218	PFTK1	chr7q21-q22	610679	7	PFTAIRE protein kinase 1	0	1	0	1	0	0	0	0	0	snail	0.258746067	0.261979477	0.354056486
1559891_at	0.30898121	0.299042178	1	8091	HMGA2	chr12q15	151900 /// 600698 /// 611547	1	high mobility group AT-hook 2	0	1	0	1	0	0	0	0	0	snail	0.215543984	0.200559966	0.274301689
242854_x_at	0.570051701	1.169839999	1	8847	DLEU2	chr13q14.3	605766	1	deleted in lymphocytic leukemia 2 (non-protein coding)	0	1	1	0	0	0	0	0	0	snail	0.24426395	0.281726271	0.216469055
244097_at	0.449086614	-0.282071112	1	1380	CR2	chr1q32	120650 /// 610927	3	complement component (3d/Epstein Barr virus) receptor 2	0	1	0	1	0	0	0	0	0	snail	0.170677755	0.182697881	0.359362589
231736_x_at	-0.20681969	-0.763571953	1	4257	MGST1	chr12p12.3-p12.1	138330	12	microsomal glutathione S-transferase 1	0	1	0	1	0	0	0	0	0	snail	0.233805825	0.219170936	0.433638234
204212_at	-0.008226585	0.277584775	1	10005	ACOT8	chr20q13.12	608123	9	acyl-CoA thioesterase 8	0	1	0	1	0	0	0	0	0	snail	0.233641053	0.250665222	0.372995149
201422_at	-0.557178058	0.411956627	1	10437	IFI30	chr19p13.1	604664	7	"interferon, gamma-inducible protein 30"	0	1	0	1	0	0	0	0	0	snail	0.202863218	0.163942077	0.367456054
220116_at	0.197186506	-1.6519438	1	3781	KCNN2	chr5q22.3	605879	10	"potassium intermediate/small conductance calcium-activated channel, subfamily N, member 2"	0	1	1	0	0	0	0	0	0	snail	0.233535469	0.169082683	0.370326978
213110_s_at	0.378752946	-0.002529763	1	1287	COL4A5	chrXq22	301050 /// 303630	7	"collagen, type IV, alpha 5"	0	1	0	1	0	0	0	0	0	snail	0.219358753	0.248807546	0.472966118
1552714_at	0.347559095	-0.087397589	1	200407	CREG2	chr2q11.2	---	2	cellular repressor of E1A-stimulated genes 2	0	1	0	1	0	0	0	0	0	snail	0.216985351	0.280822033	0.409364695
240337_at	-0.478698961	-0.627180461	1	387	RHOA	chr3p21.3	165390	4	Rho mRNA (clone 12)	0	1	0	1	0	0	0	0	0	snail	0.18788118	0.270107434	0.23620586
204060_s_at	-0.454711032	-1.478279783	2	5613   5616	PRKX /// PRKY	chrXp22.3 /// chrYp11.2	300083 /// 400008	6	"protein kinase, X-linked /// protein kinase, Y-linked"	0	1	0	1	0	0	0	0	0	snail	0.244151768	0.249814299	0.449445739
203891_s_at	0.169866749	-1.16822461	1	1613	DAPK3	chr19p13.3	603289	6	death-associated protein kinase 3	0	1	0	1	0	0	0	0	0	snail	0.210066227	0.229740014	0.344067278
207329_at	-0.359091931	-0.200164907	1	4317	MMP8	chr11q22.3	120355	3	matrix metallopeptidase 8 (neutrophil collagenase)	1	1	1	0	0	0	0	0	1	snail	0.182385091	0.156182334	0.405609196
203838_s_at	-0.338166389	0.249615766	1	10188	TNK2	chr3q29	606994	5	"tyrosine kinase, non-receptor, 2"	0	1	0	1	0	0	0	0	0	snail	0.23901945	0.275373557	0.308880227
208272_at	-0.346126672	-1.002984102	1	8498	RANBP3	chr19p13.3	603327	1	RAN binding protein 3	0	1	0	1	0	0	0	0	0	snail	0.201984062	0.198702367	0.40850275
207886_s_at	-0.258361841	-0.573157185	1	799	CALCR	chr7q21.3	114131 /// 166710	4	calcitonin receptor	0	1	0	1	0	0	0	0	0	snail	0.19537332	0.226227897	0.268257459
213293_s_at	-0.150873539	-0.916458672	1	10346	TRIM22	chr11p15	606559	5	tripartite motif-containing 22	0	1	0	1	0	0	0	0	0	snail	0.256756938	0.231529078	0.452163311
215485_s_at	-0.214641949	0.058761148	1	3383	ICAM1	chr19p13.3-p13.2	147840 /// 248310 /// 611162	10	intercellular adhesion molecule 1	0	1	0	1	0	0	0	0	0	snail	0.270379826	0.213230906	0.442905623
214366_s_at	-0.608653048	-0.286715445	1	240	ALOX5	chr10q11.2	152390 /// 600807	8	arachidonate 5-lipoxygenase	0	1	0	1	0	0	0	0	0	snail	0.229100611	0.288107765	0.228926893
226810_at	0.660228904	0.998242012	1	79627	OGFRL1	chr6q13	---	1	opioid growth factor receptor-like 1	0	1	0	1	0	0	0	0	0	snail	0.246134237	0.274077879	0.430698691
225459_at	0.461365041	0.338815892	1	154810	AMOTL1	chr11q14.3	---	3	angiomotin like 1	0	1	0	1	0	0	0	0	0	snail	0.218035367	0.249936714	0.352059026
242410_s_at	-0.108059743	-0.31643793	1	777	CACNA1E	chr1q25-q31	601013	1	"calcium channel, voltage-dependent, R type, alpha 1E subunit"	0	1	0	1	0	0	0	0	0	snail	0.195734034	0.273344003	0.421575401
212157_at	0.370135678	-0.696151625	1	6383	SDC2	chr8q22-q23	142460	3	syndecan 2	0	1	0	1	0	0	0	0	0	snail	0.283467996	0.2755724	0.387646782
226462_at	0.044774991	-0.732785288	1	29091	STXBP6	chr14q12	607958	8	syntaxin binding protein 6 (amisyn)	0	1	0	1	0	0	0	0	0	snail	0.214760341	0.264569186	0.280187708
218937_at	0.460629032	0.488857846	1	54925	ZNF434	chr16p13.3	---	5	zinc finger protein 434	0	1	0	1	0	0	0	0	0	snail	0.189380008	0.206161668	0.368334055
241902_at	0.083467963	-0.011646606	1	283078	MKX	chr10p12.1	---	3	mohawk homeobox	0	1	0	1	0	0	0	0	0	snail	0.209894884	0.182589898	0.270699618
60084_at	0.234965356	0.141786409	1	1540	CYLD	chr16q12.1	132700 /// 601606 /// 605018 /// 605041	1	cylindromatosis (turban tumor syndrome)	0	1	0	1	0	0	0	0	0	snail	0.220174694	0.175804532	0.450285648
233430_at	0.201445453	-0.437962568	1	55633	TBC1D22B	chr6p21.2	---	1	"CDNA FLJ39021 fis, clone NT2RP7003688, moderately similar to Gtpase activating protein for Ypt1p; Gyp1p"	0	1	0	1	0	0	0	0	0	snail	0.214073118	0.189590631	0.31027931
211502_s_at	0.322479625	-0.62111285	1	5218	PFTK1	chr7q21-q22	610679	11	PFTAIRE protein kinase 1	0	1	0	1	0	0	0	0	0	snail	0.215427054	0.233363892	0.206728078
202716_at	-0.036481491	1.06029982	1	5770	PTPN1	chr20q13.1-q13.2	125853 /// 176885 /// 609830	6	"protein tyrosine phosphatase, non-receptor type 1"	0	1	0	1	0	0	0	0	0	snail	0.262238152	0.28971473	0.207787325
232275_s_at	-0.275966159	-0.566590948	1	266722	HS6ST3	chr13q32.1	609401	1	heparan sulfate 6-O-sulfotransferase 3	0	1	0	1	0	0	0	0	0	snail	0.245351675	0.21450941	0.332338697
212158_at	0.398975762	-0.527045805	1	6383	SDC2	chr8q22-q23	142460	4	syndecan 2	0	1	0	1	0	0	0	0	0	snail	0.291320792	0.280114277	0.444552439
201966_at	-0.300365481	-0.500859475	1	4720	NDUFS2	chr1q23	252010 /// 602985	8	"NADH dehydrogenase (ubiquinone) Fe-S protein 2, 49kDa (NADH-coenzyme Q reductase)"	0	1	0	1	0	0	0	0	0	snail	0.236977067	0.210849376	0.386246539
216561_x_at	-0.055514793	-0.131364627	1	6660	SOX5	chr12p12.1	604975	1	SRY (sex determining region Y)-box 5	0	1	0	1	0	0	0	0	0	snail	0.189927245	0.323394019	0.4063209
223049_at	-0.242992579	0.613753661	1	2885	GRB2	chr17q24-q25	108355	9	growth factor receptor-bound protein 2	0	1	0	1	0	0	0	0	0	snail	0.266613577	0.23479145	0.415482325
218039_at	0.013114316	-0.200995691	1	51203	NUSAP1	chr15q15.1	---	9	nucleolar and spindle associated protein 1	0	1	0	1	0	0	0	0	0	snail	0.245599173	0.312564278	0.418410819
225661_at	-0.270759639	1.42482532	1	3454	IFNAR1	chr21q22.1|21q22.11	107450	2	"interferon (alpha, beta and omega) receptor 1"	0	1	1	0	0	0	0	0	0	snail	0.219222926	0.183254975	0.339515298
209069_s_at	-0.400701864	-0.334236754	3	3020   3021   440926	H3F3A /// H3F3B /// LOC440926	chr17q25 /// chr1q41 /// chr2q31.1	601058 /// 601128	9	"H3 histone, family 3A /// H3 histone, family 3B (H3.3B) /// H3 histone, family 3A pseudogene"	0	1	0	1	0	0	0	0	0	snail	0.251565894	0.215489233	0.411257095
201483_s_at	-0.266253447	-0.261087632	1	6827	SUPT4H1	chr17q21-q23	603555	6	suppressor of Ty 4 homolog 1 (S. cerevisiae)	0	1	0	1	0	0	0	0	0	snail	0.279277044	0.312726335	0.311512566
232636_at	-0.10849724	-0.50910277	1	139065	SLITRK4	chrXq27.3	300562	3	"SLIT and NTRK-like family, member 4"	0	1	0	1	0	0	0	0	0	snail	0.26262463	0.284462822	0.431938754
231325_at	-0.030417488	-1.60959897	1	137970	UNC5D	chr8p12	---	1	"CDNA FLJ34994 fis, clone OCBBF2011283"	0	1	1	0	0	0	0	0	0	snail	0.252986619	0.273460261	0.486174388
242767_at	-0.246884836	-1.351483709	1	29995	LMCD1	chr3p26-p24	604859	3	"CDNA FLJ52480 complete cds, highly similar to LIM and cysteine-rich domains protein 1"	0	1	0	1	0	0	0	0	0	snail	0.195302736	0.199834827	0.138388434
209716_at	-0.220531897	0.57029804	1	1435	CSF1	chr1p21-p13	120420	1	colony stimulating factor 1 (macrophage)	0	1	0	1	0	0	0	0	0	snail	0.270980855	0.235242353	0.385428896
209517_s_at	0.116224411	-0.957538669	1	9070	ASH2L	chr8p11.2	604782	12	"ash2 (absent, small, or homeotic)-like (Drosophila)"	0	1	0	1	0	0	0	0	0	snail	0.261194618	0.263891492	0.422860632
223849_s_at	-0.076378447	1.403117198	1	4343	MOV10	chr1p13.2	610742	9	"Mov10, Moloney leukemia virus 10, homolog (mouse)"	0	1	0	1	0	0	0	0	0	snail	0.202700886	0.229890569	0.336884384
206009_at	0.021685304	-0.96355007	1	3680	ITGA9	chr3p21.3	603963	1	"integrin, alpha 9"	0	1	0	1	0	0	0	0	0	snail	0.221318909	0.226940377	0.442914522
205614_x_at	0.512548352	-0.440977072	1	4485	MST1	chr3p21	142408	1	macrophage stimulating 1 (hepatocyte growth factor-like)	0	1	0	1	0	0	0	0	0	snail	0.224863462	0.272160175	0.216511908
219368_at	-0.115371075	-1.464624918	1	4674	NAP1L2	chrXq13	300026	5	nucleosome assembly protein 1-like 2	0	1	0	1	0	0	0	0	0	snail	0.240149079	0.237521671	0.461208833
222427_s_at	0.182879953	0.235250869	1	51520	LARS	chr5q32	151350	14	leucyl-tRNA synthetase	0	1	0	1	0	0	0	0	0	sf	0.225297982	0.285866634	0.476170147
216061_x_at	-0.038508759	-0.209909475	1	5155	PDGFB	chr22q12.3-q13.1|22q13.1	190040	4	platelet-derived growth factor beta polypeptide (simian sarcoma viral (v-sis) oncogene homolog)	0	1	0	1	0	0	0	0	0	sf	0.273099463	0.279823923	0.367922122
202441_at	-0.023819227	0.673047713	1	10613	ERLIN1	chr10q21-q22	611604	6	ER lipid raft associated 1	0	1	0	1	0	0	0	0	0	sf	0.210238187	0.20593862	0.391431389
202912_at	0.159523211	-0.513515348	1	133	ADM	chr11p15.4	103275	4	adrenomedullin	0	1	0	1	0	0	0	0	0	sf	0.257666242	0.230015679	0.399953392
229519_at	0.575097084	0.274835968	1	8087	FXR1	chr3q28	600819	15	"fragile X mental retardation, autosomal homolog 1"	0	1	0	1	0	0	0	0	0	sf	0.246321842	0.249308709	0.422338231
205245_at	-0.509971373	-1.2743774	1	50855	PARD6A	chr16q22.1	607484	9	par-6 partitioning defective 6 homolog alpha (C. elegans)	0	1	0	1	0	0	0	0	0	sf	0.255187988	0.240655334	0.238279018
212215_at	0.068882477	0.176419243	1	9581	PREPL	chr2p21	606407 /// 609557	7	prolyl endopeptidase-like	0	1	0	1	0	0	0	0	0	sf	0.262701057	0.337039096	0.413067068
208579_x_at	-0.072617748	0.86979796	1	54145	H2BFS	chr21q22.3	---	1	"H2B histone family, member S"	0	1	0	1	0	0	0	0	0	sf	0.231252854	0.218660233	0.398904356
202043_s_at	-0.015315645	-0.268786041	1	6611	SMS	chrXp22.1	300105 /// 309583	6	spermine synthase	0	1	0	1	0	0	0	0	0	sf	0.230320491	0.220474259	0.432539107
200033_at	0.003947789	0.532203832	1	1655	DDX5	chr17q21	180630	7	DEAD (Asp-Glu-Ala-Asp) box polypeptide 5	0	1	0	1	0	0	0	0	0	sf	0.198594595	0.252824859	0.408552529
213538_at	0.529033834	-0.11009703	1	6651	SON	chr21q22.1-q22.2|21q22.11	182465	3	SON DNA binding protein	0	1	0	1	0	0	0	0	0	sf	0.208434151	0.201251528	0.314678291
203361_s_at	-0.44725538	-1.027228312	1	26292	MYCBP	chr1p33-p32.2	606535	3	c-myc binding protein	0	1	0	1	0	0	0	0	0	sf	0.194637669	0.231672754	0.310237588
202032_s_at	0.002668676	1.409919453	1	4122	MAN2A2	chr15q26.1	600988	4	"mannosidase, alpha, class 2A, member 2"	0	1	0	1	0	0	0	0	0	sf	0.221548167	0.225488822	0.291064689
213112_s_at	-0.260230891	1.252908669	1	8878	SQSTM1	chr5q35	601530 /// 602080	3	sequestosome 1	0	1	1	0	0	0	0	0	0	sf	0.267565679	0.178195002	0.184154308
228988_at	0.081026869	-0.57924068	1	7552	ZNF711	chrXq21.1-q21.2	314990	6	zinc finger protein 711	0	1	0	1	0	0	0	0	0	sf	0.287495102	0.298318304	0.483358808
209119_x_at	-0.354091625	1.089647545	1	7026	NR2F2	chr15q26	107773	2	"nuclear receptor subfamily 2, group F, member 2"	0	1	0	1	0	0	0	0	0	sf	0.20829377	0.182506816	0.412243886
201447_at	0.107778889	-0.49791734	1	7072	TIA1	chr2p13	603518	3	TIA1 cytotoxic granule-associated RNA binding protein	0	1	0	1	0	0	0	0	0	sf	0.294459521	0.338331319	0.454928186
201129_at	-0.059808587	-0.877488954	1	6432	SFRS7	chr2p22.1	600572	5	"splicing factor, arginine/serine-rich 7, 35kDa"	0	1	0	1	0	0	0	0	0	sf	0.269079434	0.236949104	0.449816117
203957_at	0.224392598	0.642784784	1	1876	E2F6	chr2p25.1	602944	9	E2F transcription factor 6	0	1	0	1	0	0	0	0	0	sf	0.2285245	0.214640325	0.454856435
217398_x_at	-0.048246726	0.532806013	1	2597	GAPDH	chr12p13	138400	5	glyceraldehyde-3-phosphate dehydrogenase	0	1	0	1	0	0	0	0	0	sf	0.222729284	0.262338058	0.445575084
216224_s_at	-0.435962717	0.073806774	1	10013	HDAC6	chrXp11.23	300272	6	histone deacetylase 6	0	1	0	1	0	0	0	0	0	sf	0.232840607	0.219930129	0.376853332
222428_s_at	0.18451	0.245478428	1	51520	LARS	chr5q32	151350	5	leucyl-tRNA synthetase	0	1	0	1	0	0	0	0	0	sf	0.239084512	0.297803932	0.481842308
201969_at	-0.432518047	-1.689004753	1	4678	NASP	chr1p34.1	603185	6	nuclear autoantigenic sperm protein (histone-binding)	0	1	0	1	0	0	0	0	0	sf	0.282171866	0.220835088	0.352130615
205105_at	0.401705169	-0.696646603	1	4124	MAN2A1	chr5q21-q22	154582	7	"mannosidase, alpha, class 2A, member 1"	0	1	0	1	0	0	0	0	0	sf	0.261808996	0.291240119	0.413440718
AFFX-HUMGAPDH/M33197_3_at	0.001953272	0.537614548	1	2597	GAPDH	chr12p13	138400	1	glyceraldehyde-3-phosphate dehydrogenase	0	1	0	1	0	0	0	0	0	sf	0.260302391	0.301407928	0.277812963
204101_at	0.147359506	0.65552405	1	4534	MTM1	chrXq28	300415 /// 310400	1	myotubularin 1	0	1	0	1	0	0	0	0	0	sf	0.221047408	0.198468094	0.392726635
202699_s_at	-0.281225475	0.117025366	1	9725	TMEM63A	chr1q42.12	---	3	transmembrane protein 63A	0	1	0	1	0	0	0	0	0	sf	0.264684909	0.273365857	0.266759451
207781_s_at	0.369764171	0.223183399	1	7552	ZNF711	chrXq21.1-q21.2	314990	10	zinc finger protein 711	0	1	0	1	0	0	0	0	0	sf	0.27993294	0.275043178	0.309595806
213843_x_at	0.31982781	0.227620142	1	6535	SLC6A8	chrXq28	300036 /// 300352	9	"solute carrier family 6 (neurotransmitter transporter, creatine), member 8"	0	1	0	1	0	0	0	0	0	sf	0.193790318	0.240155234	0.420335387
212217_at	0.222506222	0.841966724	1	9581	PREPL	chr2p21	606407 /// 609557	14	prolyl endopeptidase-like	0	1	0	1	0	0	0	0	0	sf	0.248320944	0.330502992	0.359633209
235103_at	0.361088641	0.344791373	1	4124	MAN2A1	chr5q21-q22	154582	1	"mannosidase, alpha, class 2A, member 1"	0	1	0	1	0	0	0	0	0	sf	0.227735074	0.321639572	0.469982012
209075_s_at	0.151427083	0.936577765	1	23479	ISCU	chr12q24.1	255125 /// 611911	11	iron-sulfur cluster scaffold homolog (E. coli)	0	1	0	1	0	0	0	0	0	sf	0.237166554	0.183828339	0.315225301
205080_at	0.118625124	0.181784582	1	5915	RARB	chr3p24	180220	1	"retinoic acid receptor, beta"	0	1	0	1	0	0	0	0	0	sf	0.250783992	0.213492144	0.248914862
203973_s_at	-0.01825849	1.56395216	1	1052	CEBPD	chr8p11.2-p11.1	116898	3	"CCAAT/enhancer binding protein (C/EBP), delta"	0	1	1	0	0	0	0	0	0	sf	0.281317807	0.218012824	0.220186245
208546_x_at	-0.305058725	-0.034107263	13	3017   3018   440686   8339   8341   8343   8344   8345   8346   8347   8349   85236   8970	HIST1H2BB /// HIST1H2BC /// HIST1H2BD /// HIST1H2BE /// HIST1H2BF /// HIST1H2BG /// HIST1H2BH /// HIST1H2BI /// HIST1H2BJ /// HIST1H2BK /// HIST1H2BN /// HIST2H2BE /// HIST2H3PS2	chr1q21-q23 /// chr1q21.1 /// chr6p21.3 /// chr6p21.33 /// chr6p22-p21.3 /// chr6p22.1	601831 /// 602798 /// 602799 /// 602801 /// 602803 /// 602804 /// 602805 /// 602806 /// 602807 /// 602847	58	"histone cluster 1, H2bb /// histone cluster 1, H2bc /// histone cluster 1, H2bd /// histone cluster 1, H2be /// histone cluster 1, H2bf /// histone cluster 1, H2bg /// histone cluster 1, H2bh /// histone cluster 1, H2bi /// histone cluster 1, H2bj /// histone cluster 1, H2bk /// histone cluster 1, H2bn /// histone cluster 2, H2be /// histone cluster 2, H3, pseudogene 2"	0	1	0	1	0	0	0	0	0	sf	0.226060658	0.288733123	0.278322046
203843_at	0.116829798	1.677951959	1	6197	RPS6KA3	chrXp22.2-p22.1	300075 /// 303600	4	"ribosomal protein S6 kinase, 90kDa, polypeptide 3"	1	1	1	0	0	0	1	0	0	sf	0.221220928	0.328541389	0.316719189
224848_at	0.043664863	1.24538019	1	1021	CDK6	chr7q21-q22	603368 /// 612223	2	cyclin-dependent kinase 6	0	1	0	1	0	0	0	0	0	sf	0.220659385	0.311765849	0.419843095
209806_at	-0.224259409	0.344368859	1	85236	HIST1H2BK	chr6p21.33	---	6	"histone cluster 1, H2bk"	0	1	0	1	0	0	0	0	0	sf	0.249941975	0.250907174	0.334622707
