ann.probe	tis.cnt	tis	lv.cnt	lv	fdf.pCsc	fdf.EscCsc	g.id.num	out.gid	g.sym	g.chr	n.ann.tsp	g.name	tcnd	cor.mean.csc	cor.mean.p	cor.mean.Esc
204595_s_at	1	breast	1	nov_set.a	0.055908548	-0.765531271	1	6781	STC1	chr8p21-p11.2	4	stanniocalcin 1	snail	0.242512864	0.248672521	0.391748191
200980_s_at	1	breast	1	nov_set.a	-0.084778667	-0.544639681	1	5160	PDHA1	chrXp22.2-p22.1	12	pyruvate dehydrogenase (lipoamide) alpha 1	snail	0.27929305	0.235035326	0.299243263
231906_at	1	breast	1	nov_set.a	0.569241124	1.088599013	1	3234	HOXD8	chr2q31.1	1	homeobox D8	snail	0.240015208	0.224397441	0.41018857
1555517_at	1	breast	1	nov_set.a	-0.426772389	-0.093098005	1	2567	GABRG3	chr15q12	1	"gamma-aminobutyric acid (GABA) A receptor, gamma 3"	snail	0.192345425	0.147198634	0.278521073
221964_at	1	breast	1	nov_set.a	0.170132138	-0.131733436	1	7289	TULP3	chr12p13.3	3	tubby like protein 3	snail	0.256987958	0.258378164	0.430893631
228720_at	1	breast	1	nov_set.a	-0.065162513	0.353761505	1	57537	SORCS2	chr4p16.1	3	sortilin-related VPS10 domain containing receptor 2	snail	0.294363794	0.19498364	0.34218997
212909_at	1	breast	1	nov_set.a	-0.139049654	-0.041393374	1	116372	LYPD1	chr2q21.2	7	LY6/PLAUR domain containing 1	snail	0.238188061	0.213947874	0.308180169
201368_at	1	breast	1	nov_set.a	-0.257085854	-0.118390015	1	678	ZFP36L2	chr2p22.3-p21	1	"zinc finger protein 36, C3H type-like 2"	snail	0.238143266	0.198663493	0.452420445
208349_at	1	breast	1	nov_set.a	-0.106513193	-0.171901519	1	8989	TRPA1	chr8q13	2	"transient receptor potential cation channel, subfamily A, member 1"	snail	0.195008885	0.219153968	0.36633987
201268_at	1	breast	1	nov_set.a	-0.223022363	1.120787137	3	4830   4831   654364	NME1 /// NME1-NME2 /// NME2	chr17q21.3	24	"non-metastatic cells 1, protein (NM23A) expressed in /// NME1-NME2 readthrough transcript /// non-metastatic cells 2, protein (NM23B) expressed in"	snail	0.239951408	0.27666871	0.388293274
204069_at	1	breast	1	nov_set.a	0.123401003	0.457008635	1	4211	MEIS1	chr2p14-p13	8	Meis homeobox 1	snail	0.280586708	0.264775766	0.154204821
1560300_a_at	1	breast	1	nov_set.a	-0.190906451	-0.884205746	2	63947   728656	DMRTC1 /// DMRTC1B	chrXq13.1	2	DMRT-like family C1 /// DMRT-like family C1B	snail	0.244238073	0.327810609	0.445318243
202155_s_at	1	breast	1	nov_set.a	0.070538232	-0.470614636	1	8021	NUP214	chr9q34.1	9	nucleoporin 214kDa	snail	0.175330131	0.220700283	0.274074522
203940_s_at	1	breast	1	nov_set.a	0.195603282	-0.124890268	1	22846	VASH1	chr14q24.3	2	vasohibin 1	snail	0.275821394	0.257002103	0.333319987
224177_s_at	1	breast	1	nov_set.a	-0.166674374	-0.373921319	1	51260	CXorf26	chrXq13.3	3	chromosome X open reading frame 26	snail	0.212648874	0.302022726	0.383435519
201988_s_at	1	breast	1	nov_set.a	-0.051820108	0.784503459	1	1389	CREBL2	chr12p13	4	cAMP responsive element binding protein-like 2	snail	0.22552874	0.220508447	0.211090245
204753_s_at	1	breast	1	nov_set.a	-0.056686742	0.626873427	1	3131	HLF	chr17q22	4	hepatic leukemia factor	snail	0.261484001	0.23990481	0.391554396
218450_at	1	breast	1	nov_set.a	0.109167146	1.1603976	1	50865	HEBP1	chr12p13.1	5	heme binding protein 1	snail	0.232992299	0.216723717	0.473555746
221194_s_at	1	breast	1	nov_set.a	-0.215463196	1.031119908	1	51136	RNFT1	chr17q23.1	8	"ring finger protein, transmembrane 1"	snail	0.213999186	0.233748083	0.384541376
222876_s_at	1	breast	1	nov_set.a	0.020944123	0.51457894	1	55803	ADAP2	chr17q11.2	5	ArfGAP with dual PH domains 2	snail	0.258256262	0.267895087	0.385243339
205037_at	1	breast	1	nov_set.a	-0.242333199	-0.860965356	1	11020	RABL4	chr22q13.1	7	"RAB, member of RAS oncogene family-like 4"	snail	0.279553936	0.236636471	0.227744067
221620_s_at	1	breast	1	nov_set.a	-0.201223011	-0.768197496	1	79135	APOO	chrXp22.11	9	apolipoprotein O	snail	0.245205373	0.197815068	0.19858273
222188_at	1	breast	1	nov_set.a	-0.252164215	-0.947714113	1	51531	C9orf156	chr9q22.33	1	chromosome 9 open reading frame 156	snail	0.205201557	0.304681516	0.399582945
202681_at	1	breast	1	nov_set.a	-0.301228543	0.380055096	1	7375	USP4	chr3p21.3	4	ubiquitin specific peptidase 4 (proto-oncogene)	snail	0.211543473	0.236643777	0.348777434
229392_s_at	1	breast	1	nov_set.a	-0.229733306	-0.465715768	1	5296	PIK3R2	chr19q13.2-q13.4	15	P85 beta subunit of phosphatidyl-inositol-3-kinase	snail	0.234968015	0.217468907	0.289273075
204023_at	1	breast	1	nov_set.a	0.151098438	-0.091355004	1	5984	RFC4	chr3q27	8	"replication factor C (activator 1) 4, 37kDa"	snail	0.234313447	0.24690557	0.445176466
1554571_at	1	breast	1	nov_set.a	-0.068867846	0.165848872	1	54518	APBB1IP	chr10p12.1	2	"amyloid beta (A4) precursor protein-binding, family B, member 1 interacting protein"	snail	0.196945705	0.229534423	0.420219606
204604_at	1	breast	1	nov_set.a	0.525786099	-0.433322798	1	5218	PFTK1	chr7q21-q22	7	PFTAIRE protein kinase 1	snail	0.258746067	0.261979477	0.354056486
244097_at	1	breast	1	nov_set.a	0.449086614	-0.282071112	1	1380	CR2	chr1q32	3	complement component (3d/Epstein Barr virus) receptor 2	snail	0.170677755	0.182697881	0.359362589
231736_x_at	1	breast	1	nov_set.a	-0.20681969	-0.763571953	1	4257	MGST1	chr12p12.3-p12.1	12	microsomal glutathione S-transferase 1	snail	0.233805825	0.219170936	0.433638234
201422_at	1	breast	1	nov_set.a	-0.557178058	0.411956627	1	10437	IFI30	chr19p13.1	7	"interferon, gamma-inducible protein 30"	snail	0.202863218	0.163942077	0.367456054
1552714_at	1	breast	1	nov_set.a	0.347559095	-0.087397589	1	200407	CREG2	chr2q11.2	2	cellular repressor of E1A-stimulated genes 2	snail	0.216985351	0.280822033	0.409364695
240337_at	1	breast	1	nov_set.a	-0.478698961	-0.627180461	1	387	RHOA	chr3p21.3	4	Rho mRNA (clone 12)	snail	0.18788118	0.270107434	0.23620586
207886_s_at	1	breast	1	nov_set.a	-0.258361841	-0.573157185	1	799	CALCR	chr7q21.3	4	calcitonin receptor	snail	0.19537332	0.226227897	0.268257459
242410_s_at	1	breast	1	nov_set.a	-0.108059743	-0.31643793	1	777	CACNA1E	chr1q25-q31	1	"calcium channel, voltage-dependent, R type, alpha 1E subunit"	snail	0.195734034	0.273344003	0.421575401
212157_at	1	breast	1	nov_set.a	0.370135678	-0.696151625	1	6383	SDC2	chr8q22-q23	3	syndecan 2	snail	0.283467996	0.2755724	0.387646782
226462_at	1	breast	1	nov_set.a	0.044774991	-0.732785288	1	29091	STXBP6	chr14q12	8	syntaxin binding protein 6 (amisyn)	snail	0.214760341	0.264569186	0.280187708
241902_at	1	breast	1	nov_set.a	0.083467963	-0.011646606	1	283078	MKX	chr10p12.1	3	mohawk homeobox	snail	0.209894884	0.182589898	0.270699618
233430_at	1	breast	1	nov_set.a	0.201445453	-0.437962568	1	55633	TBC1D22B	chr6p21.2	1	"CDNA FLJ39021 fis, clone NT2RP7003688, moderately similar to Gtpase activating protein for Ypt1p; Gyp1p"	snail	0.214073118	0.189590631	0.31027931
211502_s_at	1	breast	1	nov_set.a	0.322479625	-0.62111285	1	5218	PFTK1	chr7q21-q22	11	PFTAIRE protein kinase 1	snail	0.215427054	0.233363892	0.206728078
232275_s_at	1	breast	1	nov_set.a	-0.275966159	-0.566590948	1	266722	HS6ST3	chr13q32.1	1	heparan sulfate 6-O-sulfotransferase 3	snail	0.245351675	0.21450941	0.332338697
212158_at	1	breast	1	nov_set.a	0.398975762	-0.527045805	1	6383	SDC2	chr8q22-q23	4	syndecan 2	snail	0.291320792	0.280114277	0.444552439
201966_at	1	breast	1	nov_set.a	-0.300365481	-0.500859475	1	4720	NDUFS2	chr1q23	8	"NADH dehydrogenase (ubiquinone) Fe-S protein 2, 49kDa (NADH-coenzyme Q reductase)"	snail	0.236977067	0.210849376	0.386246539
216561_x_at	1	breast	1	nov_set.a	-0.055514793	-0.131364627	1	6660	SOX5	chr12p12.1	1	SRY (sex determining region Y)-box 5	snail	0.189927245	0.323394019	0.4063209
218039_at	1	breast	1	nov_set.a	0.013114316	-0.200995691	1	51203	NUSAP1	chr15q15.1	9	nucleolar and spindle associated protein 1	snail	0.245599173	0.312564278	0.418410819
209069_s_at	1	breast	1	nov_set.a	-0.400701864	-0.334236754	3	3020   3021   440926	H3F3A /// H3F3B /// LOC440926	chr17q25 /// chr1q41 /// chr2q31.1	9	"H3 histone, family 3A /// H3 histone, family 3B (H3.3B) /// H3 histone, family 3A pseudogene"	snail	0.251565894	0.215489233	0.411257095
201483_s_at	1	breast	1	nov_set.a	-0.266253447	-0.261087632	1	6827	SUPT4H1	chr17q21-q23	6	suppressor of Ty 4 homolog 1 (S. cerevisiae)	snail	0.279277044	0.312726335	0.311512566
232636_at	1	breast	1	nov_set.a	-0.10849724	-0.50910277	1	139065	SLITRK4	chrXq27.3	3	"SLIT and NTRK-like family, member 4"	snail	0.26262463	0.284462822	0.431938754
242767_at	1	breast	1	nov_set.a	-0.246884836	-1.351483709	1	29995	LMCD1	chr3p26-p24	3	"CDNA FLJ52480 complete cds, highly similar to LIM and cysteine-rich domains protein 1"	snail	0.195302736	0.199834827	0.138388434
209517_s_at	1	breast	1	nov_set.a	0.116224411	-0.957538669	1	9070	ASH2L	chr8p11.2	12	"ash2 (absent, small, or homeotic)-like (Drosophila)"	snail	0.261194618	0.263891492	0.422860632
206009_at	1	breast	1	nov_set.a	0.021685304	-0.96355007	1	3680	ITGA9	chr3p21.3	1	"integrin, alpha 9"	snail	0.221318909	0.226940377	0.442914522
219368_at	1	breast	1	nov_set.a	-0.115371075	-1.464624918	1	4674	NAP1L2	chrXq13	5	nucleosome assembly protein 1-like 2	snail	0.240149079	0.237521671	0.461208833
221248_s_at	1	breast	1	nov_set.a	0.624087212	0.137474769	1	54904	WHSC1L1	chr8p11.2	3	Wolf-Hirschhorn syndrome candidate 1-like 1	sf	0.233340589	0.245221119	0.161612101
225181_at	1	breast	1	nov_set.a	0.102774589	-0.006323619	2	57492   729446	ARID1B /// LOC729446	chr6q25.1	7	AT rich interactive domain 1B (SWI1-like) /// hypothetical LOC729446	lg	0.263434442	0.273273935	0.430460287
235391_at	1	breast	1	nov_set.a	0.7281281	0.803148897	1	137392	FAM92A1	chr8q22.1	4	"family with sequence similarity 92, member A1"	lg	0.20250511	0.245618295	0.47364027
1559307_s_at	1	breast	1	nov_set.a	0.078980547	0.903999119	1	5933	RBL1	chr20q11.2	8	retinoblastoma-like 1 (p107)	lg	0.24710203	0.239055518	0.206211204
206500_s_at	1	breast	1	nov_set.a	0.176127829	-0.295672285	1	55320	C14orf106	chr14q21.3	5	chromosome 14 open reading frame 106	lg	0.247048544	0.254575707	0.413563556
206535_at	1	breast	1	nov_set.a	-0.515376865	-0.514550944	1	6514	SLC2A2	chr3q26.1-q26.2	4	"solute carrier family 2 (facilitated glucose transporter), member 2"	lg	0.140580302	0.198743725	0.352569675
202346_at	1	breast	1	nov_set.a	0.053889571	-0.137819924	1	3093	UBE2K	chr4p14	5	"ubiquitin-conjugating enzyme E2K (UBC1 homolog, yeast)"	lg	0.195771709	0.236282981	0.407189112
216192_at	1	breast	1	nov_set.a	-0.488816447	-0.829493192	1	2173	FABP7	chr6q22-q23	1	"fatty acid binding protein 7, brain"	lg	0.150047979	0.269461079	0.406020663
200069_at	1	breast	1	nov_set.a	0.165361475	-0.414231852	1	9733	SART3	chr12q24.1	2	squamous cell carcinoma antigen recognized by T cells 3	lg	0.220163847	0.223154799	0.402475295
203947_at	1	breast	1	nov_set.a	0.052262629	-0.366336935	1	1479	CSTF3	chr11p13	7	"cleavage stimulation factor, 3' pre-RNA, subunit 3, 77kDa"	lg	0.21385288	0.237472174	0.475241935
221530_s_at	1	breast	1	nov_set.a	0.016907914	0.969723811	1	79365	BHLHE41	chr12p11.23-p12.1	6	"basic helix-loop-helix family, member e41"	lg	0.252750323	0.282057675	0.284252851
218709_s_at	1	breast	1	nov_set.a	0.084807749	0.698489153	1	51098	IFT52	---	5	intraflagellar transport 52 homolog (Chlamydomonas)	lg	0.19714726	0.21227078	0.402402099
220762_s_at	1	breast	1	nov_set.a	-0.136504634	0.183504071	1	54584	GNB1L	chr22q11.2	9	"guanine nucleotide binding protein (G protein), beta polypeptide 1-like"	lg	0.226095517	0.262398502	0.198822615
222000_at	1	breast	1	nov_set.a	0.086181214	-0.307978322	1	339448	C1orf174	chr1p36.32	7	chromosome 1 open reading frame 174	lg	0.196120237	0.260848465	0.414201267
210924_at	1	breast	1	nov_set.a	-0.544886216	-1.464565527	1	10439	OLFM1	chr9q34.3	1	olfactomedin 1	lg	0.193121193	0.280478491	0.392914261
218626_at	1	breast	1	nov_set.a	0.460294068	0.256015396	1	56478	EIF4ENIF1	chr22q11.2	9	eukaryotic translation initiation factor 4E nuclear import factor 1	lg	0.229745158	0.220812721	0.398007366
208363_s_at	1	breast	1	nov_set.a	0.504925704	1.04346313	1	3631	INPP4A	chr2q11.2	11	"inositol polyphosphate-4-phosphatase, type I, 107kDa"	lg	0.255299122	0.30429476	0.227545949
202069_s_at	1	breast	1	nov_set.a	-0.01671287	1.472401841	1	3419	IDH3A	chr15q25.1-q25.2	8	isocitrate dehydrogenase 3 (NAD+) alpha	lg	0.263625863	0.267179562	0.373661855
214550_s_at	1	breast	1	nov_set.a	0.064990831	-0.534933037	1	23534	TNPO3	chr7q32.1	7	transportin 3	lg	0.19997127	0.290174236	0.32020804
223237_x_at	1	breast	1	nov_set.a	-0.786323136	-0.71286179	1	160	AP2A1	chr19q13.33	4	"adaptor-related protein complex 2, alpha 1 subunit"	lg	0.214499788	0.23136131	0.370085698
201930_at	1	breast	1	nov_set.a	-0.467925285	-0.838262692	1	4175	MCM6	chr2q21	4	minichromosome maintenance complex component 6	lg	0.242666213	0.186885857	0.393274377
215952_s_at	1	breast	1	nov_set.a	0.161426897	0.917073904	1	4946	OAZ1	chr19p13.3	5	ornithine decarboxylase antizyme 1	lg	0.221497942	0.245031192	0.295260094
225304_s_at	1	breast	1	nov_set.a	-0.125980316	0.45217448	2	126328   2527	FUT5 /// NDUFA11	chr19p13.3	7	"fucosyltransferase 5 (alpha (1,3) fucosyltransferase) /// NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 11, 14.7kDa"	lg	0.284318206	0.23832723	0.293945752
223564_s_at	1	breast	1	nov_set.a	0.004975529	0.189121932	1	54584	GNB1L	chr22q11.2	8	"guanine nucleotide binding protein (G protein), beta polypeptide 1-like"	lg	0.234321843	0.27780299	0.288375358
1554271_a_at	1	breast	1	nov_set.a	-0.073215981	1.118298688	1	91687	CENPL	chr1q25.1	10	centromere protein L	lg	0.236354976	0.238448518	0.295990761
219212_at	1	breast	1	nov_set.a	0.383971085	-0.441239085	1	51182	HSPA14	chr10p13	7	heat shock 70kDa protein 14	lg	0.23146781	0.292652363	0.302444373
232364_at	1	breast	1	nov_set.a	-0.018115387	0.167749563	1	80204	FBXO11	chr2p16.3	1	F-box protein 11	lg	0.213242379	0.184333508	0.273011105
205565_s_at	1	breast	1	nov_set.a	-0.620744961	-0.464537471	1	2395	FXN	chr9q13-q21.1	8	frataxin	lg	0.26453207	0.278821884	0.425852552
201710_at	1	breast	1	nov_set.a	-0.410913372	-0.731424882	1	4605	MYBL2	chr20q13.1	6	v-myb myeloblastosis viral oncogene homolog (avian)-like 2	lg	0.280701193	0.241168978	0.328583641
208676_s_at	1	breast	1	nov_set.a	-0.510236432	0.022127034	1	5036	PA2G4	chr12q13.2	7	"proliferation-associated 2G4, 38kDa"	lg	0.270341611	0.283133784	0.380356747
209891_at	1	breast	1	nov_set.a	-0.467039046	-0.192162942	1	57405	SPC25	chr2q24.3	7	"SPC25, NDC80 kinetochore complex component, homolog (S. cerevisiae)"	lg	0.237066982	0.245816976	0.388213517
231520_at	1	breast	1	nov_set.a	-0.725638627	-1.115202748	1	148641	SLC35F3	chr1q42.2	14	"Solute carrier family 35, member F3, mRNA (cDNA clone MGC:43868 IMAGE:5273868)"	lg	0.175757874	0.207616286	0.205215821
229508_at	1	breast	1	nov_set.a	-0.555093828	-1.044710087	1	11338	U2AF2	chr19q13.42	4	U2 small nuclear RNA auxiliary factor 2	lg	0.243785709	0.233978055	0.370608309
204768_s_at	1	breast	1	nov_set.a	-0.669434186	-0.35738732	1	2237	FEN1	chr11q12	4	flap structure-specific endonuclease 1	lg	0.263659693	0.244014417	0.306372754
221575_at	1	breast	1	nov_set.a	-0.330758778	-0.614124696	1	51540	SCLY	chr2q37.3	4	selenocysteine lyase	lg	0.232577474	0.225220702	0.423586824
204767_s_at	1	breast	1	nov_set.a	-0.591491956	-0.427077927	1	2237	FEN1	chr11q12	3	flap structure-specific endonuclease 1	lg	0.253959539	0.231164897	0.31269364
224928_at	1	breast	1	g.lv7.ALL	-0.048553094	1.765116601	1	80854	SETD7	chr4q28	2	SET domain containing (lysine methyltransferase) 7	x	0.190050411	0.288422638	0.299531164
206238_s_at	1	breast	1	g.lv7.ALL	0.106686415	1.894440496	1	10138	YAF2	chr12q12	1	YY1 associated factor 2	x	0.174385991	0.265168092	0.335490967
203298_s_at	1	breast	1	g.lv7.ALL	0.040116409	-1.902623148	1	3720	JARID2	chr6p24-p23	3	"jumonji, AT rich interactive domain 2"	x	0.224295638	0.21275296	0.207450476
229661_at	1	breast	1	g.lv7.ALL	-0.046013021	-1.974124422	1	57167	SALL4	chr20q13.13-q13.2	8	sal-like 4 (Drosophila)	x	0.181920875	0.2219954	0.358330377
221051_s_at	1	breast	1	g.lv7.ALL	-0.063085206	-1.914917858	1	27231	ITGB1BP3	chr19p13.3	8	integrin beta 1 binding protein 3	x	0.188675003	0.274082036	0.270250104
228782_at	1	breast	1	g.lv7.ALL	-0.037785857	-1.963991431	1	117156	SCGB3A2	chr5q32	6	"secretoglobin, family 3A, member 2"	x	0.160405339	0.301926632	0.398229083
206751_s_at	1	breast	1	g.lv7.ALL	-0.066293282	-1.961192722	1	9468	PCYT1B	chrXp22.11	8	"phosphate cytidylyltransferase 1, choline, beta"	x	0.228760095	0.187136176	0.276270696
212238_at	1	breast	1	g.lv6.csc.Esc	0.347236301	1.798494907	1	171023	ASXL1	chr20q11.1	9	additional sex combs like 1 (Drosophila)	x	0.235400151	0.255318926	0.305249168
1861_at	1	breast	1	g.lv6.csc.Esc	-0.070268137	1.580114424	1	572	BAD	chr11q13.1	15	BCL2-associated agonist of cell death	x	0.250404936	0.239425227	0.308795564
213861_s_at	1	breast	1	g.lv6.csc.Esc	0.260420352	1.795485431	1	25895	FAM119B	chr12q14.1	6	"family with sequence similarity 119, member B"	x	0.248565575	0.211444967	0.219691558
224976_at	1	breast	1	g.lv6.csc.Esc	0.248137469	1.721007001	1	4774	NFIA	chr1p31.3-p31.2	7	nuclear factor I/A	x	0.25034451	0.222251163	0.289862495
220446_s_at	1	breast	1	g.lv6.csc.Esc	-0.326982737	-1.864643488	1	10164	CHST4	chr16q22.3	5	carbohydrate (N-acetylglucosamine 6-O) sulfotransferase 4	x	0.183982234	0.223713305	0.344192489
31845_at	1	breast	1	g.lv6.csc.Esc	-0.01680998	1.668291992	1	2000	ELF4	chrXq26	7	E74-like factor 4 (ets domain transcription factor)	x	0.236310201	0.224791903	0.222841353
213721_at	1	breast	1	g.lv5.p.csc	-0.08583934	-1.71701436	1	6657	SOX2	chr3q26.3-q27	3	SRY (sex determining region Y)-box 2	x	0.270951563	0.255353378	0.43022229
206424_at	1	breast	1	g.lv5.p.csc	0.075938617	-1.746579427	1	1592	CYP26A1	chr10q23-q24	8	"cytochrome P450, family 26, subfamily A, polypeptide 1"	x	0.273878689	0.198962589	0.38289706
221065_s_at	1	breast	1	g.lv5.p.csc	0.012352014	-1.498194501	1	64377	CHST8	chr19q13.1	9	carbohydrate (N-acetylgalactosamine 4-0) sulfotransferase 8	x	0.207576137	0.172000681	0.2979655
1570337_at	1	breast	1	g.lv5.p.csc	-0.016226782	-0.485870726	1	344018	FIGLA	chr2p13.3	2	folliculogenesis specific basic helix-loop-helix	x	0.228932908	0.225291052	0.444582764
211267_at	1	breast	1	g.lv5.p.csc	0.088640515	-1.53290232	1	8820	HESX1	chr3p14.3	5	HESX homeobox 1	x	0.225632117	0.237893417	0.35520522
210029_at	1	breast	1	g.lv5.p.csc	-0.114157157	-1.713330238	1	3620	IDO1	chr8p12-p11	5	"indoleamine 2,3-dioxygenase 1"	x	0.183291491	0.185122272	0.435842817
230916_at	1	breast	1	g.lv5.p.csc	-0.081591743	-1.730239328	1	4838	NODAL	chr10q22.1	2	nodal homolog (mouse)	x	0.208199989	0.283902008	0.394578752
203448_s_at	1	breast	1	g.lv5.p.csc	0.163936117	-1.38099509	1	7013	TERF1	chr8q13	10	telomeric repeat binding factor (NIMA-interacting) 1	x	0.262361499	0.329803486	0.455769822
219505_at	1	breast	1	g.lv5.p.csc	-0.15646226	-1.82889718	1	51816	CECR1	chr22q11.2	8	"cat eye syndrome chromosome region, candidate 1"	x	0.233393371	0.246364704	0.418080738
223449_at	1	breast	1	g.lv5.p.csc	0.088147406	-1.706337674	1	57556	SEMA6A	chr5q23.1	6	"sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6A"	x	0.271293861	0.258659407	0.411611128
225660_at	1	breast	1	g.lv5.p.csc	0.123481404	-1.714822099	1	57556	SEMA6A	chr5q23.1	5	"sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6A"	x	0.276222043	0.235183921	0.430790129
228206_at	1	breast	1	g.lv5.p.csc	-0.142098528	-1.850445038	1	9951	HS3ST4	chr16p11.2	2	heparan sulfate (glucosamine) 3-O-sulfotransferase 4	x	0.18007757	0.329896933	0.257751158
217801_at	1	breast	1	g.lv5.p.csc	-0.170278427	1.581083716	1	514	ATP5E	chr20q13.32	8	"ATP synthase, H+ transporting, mitochondrial F1 complex, epsilon subunit"	x	0.218049574	0.241529109	0.235793089
211296_x_at	1	breast	1	g.lv5.p.csc	0.229760786	1.478401378	3	6233   7314   7316	RPS27A /// UBB /// UBC	chr12q24.3 /// chr17p12-p11.2 /// chr2p16	12	ribosomal protein S27a /// ubiquitin B /// ubiquitin C	x	0.267691169	0.207080332	0.332434549
205861_at	1	breast	1	g.lv5.p.csc	-0.071795773	-1.693770472	1	6689	SPIB	chr19q13.3-q13.4	4	Spi-B transcription factor (Spi-1/PU.1 related)	x	0.228357452	0.323152985	0.264465414
224344_at	1	breast	1	g.lv5.p.csc	-0.109263861	-1.488793815	1	1337	COX6A1	chr12q24.2|12q24.2	1	cytochrome c oxidase subunit VIa polypeptide 1	x	0.195566329	0.150510625	0.269508934
230067_at	1	breast	1	g.lv5.p.csc	-0.139137252	-1.824357628	1	220108	FAM124A	chr13q14.3	23	"CDNA FLJ39045 fis, clone NT2RP7010521"	x	0.184123991	0.241707725	0.416934649
241829_at	1	breast	1	g.lv5.p.csc	-0.034714152	-1.646481176	1	220108	FAM124A	chr13q14.3	1	family with sequence similarity 124A	x	0.168907388	0.192079364	0.393513943
219196_at	1	breast	1	g.lv5.p.csc	-0.032730556	-1.582702916	1	29106	SCG3	chr15q21	7	secretogranin III	x	0.202861148	0.249210889	0.475541884
1555774_at	1	breast	1	g.lv5.p.csc	-0.019175259	-0.639293991	1	326340	ZAR1	chr4p11	3	zygote arrest 1	x	0.218876686	0.241898312	0.444874178
210456_at	1	breast	1	g.lv5.p.csc	-0.169604626	-1.77580465	1	9468	PCYT1B	chrXp22.11	1	"phosphate cytidylyltransferase 1, choline, beta"	x	0.189903835	0.226863143	0.262105902
224220_x_at	1	breast	1	g.lv5.p.csc	-0.121065454	-1.546971055	1	7223	TRPC4	chr13q13.1-q13.2	4	"transient receptor potential cation channel, subfamily C, member 4"	x	0.196146442	0.147464434	0.305920604
1562790_at	1	breast	1	g.lv5.p.csc	-0.050318046	-0.604361528	1	83988	NCALD	chr8q22.2	1	neurocalcin delta	x	0.179690384	0.231090162	0.42837271
204776_at	1	breast	1	g.lv5.p.csc	-0.006464461	-1.563662419	1	7060	THBS4	chr5q13	3	thrombospondin 4	x	0.221526599	0.249650287	0.398714638
203951_at	1	breast	1	g.lv5.p.csc	-0.010766684	-1.780976858	1	1264	CNN1	chr19p13.2-p13.1	1	"calponin 1, basic, smooth muscle"	x	0.21780522	0.172529676	0.243858506
213095_x_at	1	breast	1	g.lv3.csc	-0.255662919	-1.371097831	1	199	AIF1	chr6p21.3	12	allograft inflammatory factor 1	x	0.235749746	0.308182046	0.381166515
204850_s_at	1	breast	1	g.lv3.csc	-0.213836922	-1.339063434	1	1641	DCX	chrXq22.3|Xq22.3-q23	10	doublecortin	x	0.169410398	0.244410536	0.271741943
211820_x_at	1	breast	1	g.lv3.csc	-0.460796068	-1.298523783	1	2993	GYPA	chr4q28.2-q31.1	1	glycophorin A (MNS blood group)	x	0.20801045	0.250514634	0.402992832
213722_at	1	breast	1	g.lv3.csc	-0.044732345	-1.508191574	1	6657	SOX2	chr3q26.3-q27	2	SRY (sex determining region Y)-box 2	x	0.192925215	0.262445789	0.315033155
1555724_s_at	1	breast	1	g.lv3.csc	-0.2707976	-1.450734279	1	6876	TAGLN	chr11q23.2	14	transgelin	x	0.248941052	0.197884138	0.317707544
205547_s_at	1	breast	1	g.lv3.csc	-0.293873794	-1.670984203	1	6876	TAGLN	chr11q23.2	12	transgelin	x	0.249485682	0.233779363	0.403643066
206858_s_at	1	breast	1	g.lv3.csc	0.209079292	1.75814963	2	3221   3223	HOXC4 /// HOXC6	chr12q13.3	7	homeobox C4 /// homeobox C6	x	0.274705336	0.241350657	0.194743757
210475_at	1	breast	1	g.lv3.csc	-0.412227541	-1.441750305	1	5453	POU3F1	chr1p34.1	1	POU class 3 homeobox 1	x	0.178007374	0.280543711	0.309910981
211909_x_at	1	breast	1	g.lv3.csc	-0.510683113	-1.302735313	1	5733	PTGER3	chr1p31.2	10	prostaglandin E receptor 3 (subtype EP3)	x	0.213084754	0.221258132	0.430810238
210810_s_at	1	breast	1	g.lv3.csc	-0.154829068	-0.747579518	1	9152	SLC6A5	chr11p15.2-p15.1	10	"solute carrier family 6 (neurotransmitter transporter, glycine), member 5"	x	0.192130355	0.297956938	0.434747414
221320_at	1	breast	1	g.lv3.csc	-0.088213712	-0.642399258	1	10017	BCL2L10	chr15q21	8	BCL2-like 10 (apoptosis facilitator)	x	0.278075946	0.249839325	0.452994383
224408_at	1	breast	1	g.lv3.csc	-0.403096726	-1.156341293	1	84539	MCHR2	chr6q16	5	melanin-concentrating hormone receptor 2	x	0.190155867	0.275077276	0.327630695
238543_x_at	1	breast	1	g.lv3.csc	-0.515294312	-1.065730963	1	266727	MDGA1	chr6p21	4	MAM domain containing glycosylphosphatidylinositol anchor 1	x	0.181930166	0.299356112	0.391926106
204535_s_at	1	breast	1	g.lv3.csc	-0.288290387	-1.46149105	1	5978	REST	chr4q12	5	RE1-silencing transcription factor	x	0.198254836	0.285422756	0.294481521
203296_s_at	1	breast	1	g.lv3.csc	-0.187708271	-1.464916505	1	477	ATP1A2	chr1q21-q23	3	"ATPase, Na+/K+ transporting, alpha 2 (+) polypeptide"	x	0.182529459	0.240548846	0.414574816
